room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
2406475,1419,3155433,Entire home/apt,,Salvador,SALVADOR,AMARALINA,4,5.0,9,2.0,,49.0,,Nice apartment,Apartment,2017-07-01 19:59:17.298302,-12.983797,-38.440248,0101000020E61000009010E50B5A3843C04ACE893DB4F729C0
4532580,1419,23500521,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,2.0,,62.0,,Excelente apartamento com estrutura,Apartment,2017-07-01 19:59:17.295153,-12.98042,-38.440943,0101000020E61000003733FAD1703843C04BB0389CF9F529C0
17103108,1419,114151063,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,5,2.0,,57.0,,Apartamento em condomínio mobiliado,Apartment,2017-07-01 19:59:17.286660,-12.9745,-38.494418,0101000020E6100000E146CA16493F43C06DE7FBA9F1F229C0
12268404,1419,66079864,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,5,1.0,,62.0,,Flat de frente para a orla,Apartment,2017-07-01 19:59:17.279922,-12.990469,-38.436623,0101000020E610000038D73043E33743C05567B5C01EFB29C0
3266782,1419,5631762,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,2,0.0,,43.0,,ALUGO STUDIO EM PRAIA  DO FLAMENGO,Apartment,2017-07-01 19:59:17.277642,-12.943458,-38.333483,0101000020E6100000D0622992AF2A43C0944C4EED0CE329C0
4564995,1419,23662892,Entire home/apt,,Salvador,SALVADOR,SANTO ANTONIO,0,0.0,5,2.0,,62.0,,Barbalho House,House,2017-07-01 19:59:17.274860,-12.964475,-38.501129,0101000020E6100000E109BDFE244043C0849ECDAACFED29C0
3281366,1419,16584260,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,6,1.0,,46.0,,"Casa, Rio Vermelho, Carnaval",House,2017-07-01 19:59:17.269655,-13.012783,-38.479715,0101000020E61000004833164D673D43C0B9E34D7E8B062AC0
10706759,1419,43081342,Entire home/apt,,Salvador,SALVADOR,VITORIA,2,0.0,4,1.0,,42.0,,Charme no coração do Rio Vermelho,Apartment,2017-07-01 19:59:15.075607,-13.009117,-38.495743,0101000020E6100000471CB281743F43C0DEACC1FBAA042AC0
10194930,1419,10864061,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,3,2.0,,57.0,,Apartamento 2/4 Próximo ao Centro,Apartment,2017-07-01 19:59:15.072777,-12.970948,-38.479031,0101000020E6100000956247E3503D43C0B43BA41820F129C0
8781097,1419,2831324,Entire home/apt,,Salvador,SALVADOR,SAO CAETANO,0,0.0,3,1.0,,56.0,,Apartamento confortável em Salvador,Apartment,2017-07-01 19:59:15.070407,-12.978112,-38.463633,0101000020E6100000562C7E53583B43C07AA69718CBF429C0
3431447,1419,17293326,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,2,1.0,,62.0,,Flat Iguatemi Salvador,Apartment,2017-07-01 19:59:15.066104,-12.981568,-38.463305,0101000020E6100000618907944D3B43C0AA99B51490F629C0
5194075,1419,26868038,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,0.0,,56.0,,Melhor bairro de Salvador,Apartment,2017-07-01 19:59:15.063053,-13.016612,-38.486629,0101000020E61000008124ECDB493E43C03B71395E81082AC0
4400068,1419,22841340,Entire home/apt,,Salvador,SALVADOR,SANTO ANTONIO,0,0.0,4,3.0,,42.0,,Sobrado no Barbalho ,House,2017-07-01 19:59:15.059895,-12.963041,-38.500971,0101000020E6100000499F56D11F4043C00E6ABFB513ED29C0
10674740,1419,55139279,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,8,1.0,,42.0,,Gostoso e calmo para quem busca,House,2017-07-01 19:59:15.050665,-12.973006,-38.494766,0101000020E61000001C96067E543F43C0A19FA9D72DF229C0
10377643,1419,53419471,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,4,1.0,,49.0,,Apartamento Rio Vermelho - Salvador,Apartment,2017-07-01 19:59:15.046793,-13.015238,-38.483872,0101000020E61000009DB98784EF3D43C01A506F46CD072AC0
16880004,1419,112541204,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,58.0,,Charming apartment 250m to the beach!!!,Apartment,2017-07-01 19:59:15.044428,-12.996809,-38.445138,0101000020E61000007A1A3048FA3843C089B7CEBF5DFE29C0
15857617,1419,28265210,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,4,1.0,,56.0,,Beautiful apartment with an amazing view,Apartment,2017-07-01 19:59:15.035525,-12.993042,-38.439515,0101000020E6100000FC8C0B07423843C0DF1B430070FC29C0
10377736,1419,47091714,Entire home/apt,,Salvador,SALVADOR,AMARALINA,4,5.0,6,3.0,,46.0,,Apt Salvador  3 quartos - Pituba,Apartment,2017-07-01 19:59:15.032719,-12.993808,-38.452382,0101000020E610000048A643A7E73943C09F01F566D4FC29C0
5562920,1419,10501265,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,0.0,,62.0,,SALVADOR STUDIO - GREAT LOCATION,Apartment,2017-07-01 19:59:15.028197,-12.984057,-38.437725,0101000020E610000020D26F5F073843C0BCCCB051D6F729C0
2392257,1419,12220155,Entire home/apt,,Salvador,SALVADOR,VITORIA,3,4.5,4,2.0,,49.0,,Perfect location. Sea view.,Apartment,2017-07-01 19:59:15.024344,-13.009333,-38.496255,0101000020E6100000FDBCA948853F43C0118C834BC7042AC0
167489,1419,770255,Entire home/apt,,Salvador,SALVADOR,AMARALINA,4,5.0,5,2.0,,46.0,,Pituba: the best location,Apartment,2017-07-01 19:59:15.021566,-12.990392,-38.461147,0101000020E610000002D369DD063B43C0A87004A914FB29C0
10766291,1419,55681097,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,4,1.0,,62.0,,Apart Service Frente para o Mar,Apartment,2017-07-01 19:59:13.185392,-13.01417,-38.485116,0101000020E61000001762F547183E43C02C2B4D4A41072AC0
16609752,1419,7784178,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,8,4.0,,62.0,,4/4 em 160m2 para seu conforto!,Apartment,2017-07-01 19:59:13.182831,-12.995129,-38.477902,0101000020E6100000B4588AE42B3D43C0359A5C8C81FD29C0
8381706,1419,44170004,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,6,2.0,,62.0,,Village 2 qt na Praia de  Itapuan,House,2017-07-01 19:59:13.177109,-12.952163,-38.360589,0101000020E61000000F26C5C7272E43C029ECA2E881E729C0
1063390,1419,5853252,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,2.0,,62.0,,HOUSE SEASON IN THE NEIGHBORHOOD OF,Apartment,2017-07-01 19:59:13.174360,-12.970091,-38.415992,0101000020E6100000E6B2D1393F3543C0B2497EC4AFF029C0
3081233,1419,15678919,Entire home/apt,,Salvador,SALVADOR,AMARALINA,21,4.5,4,2.0,,46.0,,Beachfront Brasil ,Apartment,2017-07-01 19:59:13.172225,-13.013692,-38.484792,0101000020E610000064AE0CAA0D3E43C0056F48A302072AC0
4986100,1419,25702846,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,3,1.0,,56.0,,Apartamento com vista para o mar,Apartment,2017-07-01 19:59:13.168633,-12.976817,-38.426257,0101000020E61000007558E1968F3643C08A5A9A5B21F429C0
1810685,1419,9486122,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,0.0,,43.0,,Apartment in Rio Vermelho at 100m from the beach.,Apartment,2017-07-01 19:59:13.164948,-13.012857,-38.485364,0101000020E6100000EF535568203E43C0A20C553195062AC0
17362585,1419,51597116,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,3,0.0,,46.0,,Apartamento no Edf. New Heaven Residence - Pituba,Apartment,2017-07-01 19:59:13.162510,-13.006541,-38.466989,0101000020E6100000BE4BA94BC63B43C0912A8A5759032AC0
16274370,1419,26911338,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,2.0,,43.0,,Apt. Costa Azul - Próximo ao mar,Apartment,2017-07-01 19:59:13.159379,-12.993257,-38.445595,0101000020E61000006C21C841093943C0D00B772E8CFC29C0
14995755,1419,94559934,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,2.0,,46.0,,Casa para temporada,Guesthouse,2017-07-01 19:59:13.154916,-12.99975,-38.503322,0101000020E6100000BCADF4DA6C4043C01D5A643BDFFF29C0
16748097,1419,111110709,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,6,3.0,,46.0,,Apartamento perfeito para família ou grupo.,Apartment,2017-07-01 19:59:13.152246,-12.992035,-38.447245,0101000020E61000005726FC523F3943C087F9F202ECFB29C0
16096695,1419,104924198,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,52.0,,Boulevard Side,Serviced apartment,2017-07-01 19:59:13.143411,-12.983257,-38.456015,0101000020E610000023BE13B35E3A43C04B2025766DF729C0
981689,1419,5376170,Entire home/apt,,Salvador,SALVADOR,PIRAJA,0,0.0,1,2.0,,62.0,,ALUGO CASA  OU QUARTO EM CHÁCARA,Apartment,2017-07-01 19:59:13.140947,-12.914468,-38.444156,0101000020E61000003D29931ADA3843C0207A522635D429C0
6138871,1419,31844365,Entire home/apt,,Salvador,SALVADOR,AMARALINA,5,4.5,3,1.0,,46.0,,Flat na Pituba,Apartment,2017-07-01 19:59:13.138272,-13.007583,-38.461325,0101000020E6100000E2E995B20C3B43C0DA0242EBE1032AC0
15750439,1419,68719496,Entire home/apt,,Salvador,SALVADOR,PIRAJA,0,0.0,7,3.0,,62.0,,Condomínio Lê Parc Salvador,Apartment,2017-07-01 19:59:13.135686,-12.93568,-38.404478,0101000020E6100000CAF962EFC53343C0E50AEF7211DF29C0
10060042,1419,51620922,Entire home/apt,,Salvador,SALVADOR,SAO CAETANO,1,0.0,6,2.0,,62.0,,Flat duas suítes em hotel MERCURE,Apartment,2017-07-01 19:59:11.147553,-12.982173,-38.453806,0101000020E6100000425DA450163A43C046072461DFF629C0
16937401,1419,66300877,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,6,2.0,,56.0,,Salvador - Rio Vermelho,Serviced apartment,2017-07-01 19:59:11.145172,-13.010309,-38.491737,0101000020E6100000D89DEE3CF13E43C07CB5A33847052AC0
9585767,1419,21217644,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,3,2.0,,43.0,,Casa arborizada,Villa,2017-07-01 19:59:11.142310,-12.968547,-38.417076,0101000020E610000027F911BF623543C01F477364E5EF29C0
17252521,1419,116265299,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,5,2.0,,46.0,,Apartamento p/ Família e Amigos | 5*,Apartment,2017-07-01 19:59:11.139340,-13.002393,-38.453045,0101000020E6100000E44EE960FD3943C0897AC1A739012AC0
13411699,1419,32151306,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,4.0,,47.0,,4BD Comfort and convenient Salvador,Apartment,2017-07-01 19:59:11.129883,-12.986689,-38.460195,0101000020E6100000306475ABE73A43C059A5F44C2FF929C0
16704159,1419,88647683,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,6,3.0,,42.0,,Apartamento amplo e ventilado.,Apartment,2017-07-01 19:59:11.127533,-12.996877,-38.476989,0101000020E6100000A0C6BDF90D3D43C0E94482A966FE29C0
15866963,1419,100536398,Entire home/apt,,Salvador,SALVADOR,BROTAS,0,0.0,4,1.0,,62.0,,Meu apartamento,Serviced apartment,2017-07-01 19:59:11.122804,-13.009538,-38.491311,0101000020E610000021956247E33E43C074232C2AE2042AC0
3601736,1419,18146774,Entire home/apt,,Salvador,SALVADOR,VITORIA,13,4.5,5,2.0,,49.0,,2 QUARTOS COM VISTA PARA O MAR,Apartment,2017-07-01 19:59:11.118457,-13.007042,-38.498026,0101000020E61000006347E350BF3F43C099654F029B032AC0
15804824,1419,102271263,Entire home/apt,,Salvador,SALVADOR,ITAPOA,1,0.0,6,1.0,,62.0,,VILLAGE,Condominium,2017-07-01 19:59:11.113892,-12.941594,-38.333718,0101000020E6100000130B7C45B72A43C03B38D89B18E229C0
11222659,1419,27843097,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,2,2.0,,46.0,,Cozy apartment,Apartment,2017-07-01 19:59:04.957988,-12.939768,-38.400969,0101000020E6100000DCDAC2F3523343C098A7734529E129C0
13473003,1419,77082417,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,6,3.0,,62.0,,Vilage on the beach with full sea view.,Condominium,2017-07-01 19:59:04.950502,-12.952356,-38.345835,0101000020E6100000F5673F52442C43C07B4CA4349BE729C0
8798852,1419,38113143,Entire home/apt,,Salvador,SALVADOR,ITAPOA,1,0.0,6,3.0,,62.0,,Aluga-se temporada cobertura,Apartment,2017-07-01 19:59:04.947044,-12.952724,-38.380839,0101000020E61000004B051555BF3043C0863AAC70CBE729C0
11241249,1419,51098744,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,1.0,,62.0,,Segurança e conforto com vista mar,Apartment,2017-07-01 19:59:04.942859,-12.987629,-38.436566,0101000020E6100000D4450A65E13743C091291F82AAF929C0
12867307,1419,27231407,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,1.0,,62.0,,Apartamento - Vista Mar - Salvador,Apartment,2017-07-01 19:59:04.938776,-13.014506,-38.485224,0101000020E6100000FE9DEDD11B3E43C00A3197546D072AC0
8761812,1419,38113143,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,6,2.0,,62.0,,Cobertura de luxo em piatan,Apartment,2017-07-01 19:59:04.935799,-12.953039,-38.37884,0101000020E6100000543541D47D3043C006A051BAF4E729C0
11942790,1419,63762184,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,1.0,,59.0,,ho diverse soluzioni abitative,Apartment,2017-07-01 19:59:04.932197,-13.012587,-38.469902,0101000020E61000009929ADBF253C43C0A2B5A2CD71062AC0
9632544,1419,49817070,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,7,3.0,,49.0,,Aluguel de Apartamento Réveillon,Apartment,2017-07-01 19:59:04.928959,-13.013244,-38.473946,0101000020E6100000F6083543AA3C43C088BCE5EAC7062AC0
16288546,1419,64379458,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,3,2.0,,62.0,,STELLA MARIS - village a 3 minutos do mar,Townhouse,2017-07-01 19:59:04.920235,-12.937028,-38.329952,0101000020E6100000F99FFCDD3B2A43C061DF4E22C2DF29C0
10419350,1419,48128993,Entire home/apt,,Salvador,SALVADOR,ITAPOA,1,0.0,6,2.0,,56.0,,"Praia do Flamengo, Casa/Apto Vilage",House,2017-07-01 19:59:03.118117,-12.928591,-38.323124,0101000020E6100000BF4692205C2943C04AB8904770DB29C0
18274221,1419,4211720,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,2.0,,46.0,,Recanto junto ao mar em Stella Maris,Townhouse,2017-07-01 19:59:03.110520,-12.933765,-38.328409,0101000020E6100000255B5D4E092A43C0834C327216DE29C0
17543090,1419,119005004,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,2,2.0,,62.0,,Village de Stella Maris excelente,Condominium,2017-07-01 19:59:03.057126,-12.947612,-38.354959,0101000020E6100000DF35E84B6F2D43C024986A662DE529C0
2127961,1419,5038337,Entire home/apt,,Salvador,SALVADOR,ITAPOA,14,4.5,5,2.0,,46.0,,Flat House Beach Village -Apto Cobertura 2 Quartos,House,2017-07-01 19:58:58.193576,-12.91692,-38.312944,0101000020E61000005EBD8A8C0E2843C0BD18CA8976D529C0
17228435,1419,116035503,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,6,2.0,,62.0,,Apartamento Residencial Alphaville,Apartment,2017-07-01 19:58:56.180753,-12.939401,-38.40251,0101000020E61000000F289B72853343C0CEA8F92AF9E029C0
18179954,1419,125265516,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,4,2.0,,46.0,,Apartamento 2/4 decorado - prédio novo - Pituba,Apartment,2017-07-01 19:58:56.174062,-13.001318,-38.465034,0101000020E610000098C3EE3B863B43C0D1CABDC0AC002AC0
16813509,1419,111832499,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,2.0,,56.0,,Apartamento temporada em Stella Maris - Salvador,Apartment,2017-07-01 19:58:56.171141,-12.937539,-38.331717,0101000020E61000007C43E1B3752A43C0F7729F1C05E029C0
18339344,1419,126895803,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,5,0.0,,54.0,,Apartamento Seguro e Confortável em Salvador,Apartment,2017-07-01 19:58:54.457153,-13.009695,-38.502373,0101000020E61000005BB22AC24D4043C094DE37BEF6042AC0
16997194,1419,24266991,Entire home/apt,,Salvador,SALVADOR,AMARALINA,1,0.0,6,2.0,,56.0,,Apt. Confortável ideal para praias e shoppings.,Apartment,2017-07-01 19:58:52.910124,-12.985183,-38.450375,0101000020E6100000CFF753E3A53943C07C26FBE769F829C0
16977251,1419,113602075,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,2.0,,62.0,,QUARTO PRA TEMPORADA DE CARNAVAL :),House,2017-07-01 19:58:52.903015,-12.976574,-38.436573,0101000020E610000087A8C29FE13743C0703FE08101F429C0
13635896,1419,79028249,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,2,1.0,,62.0,,Jardim Armação apartamento 1/4,Apartment,2017-07-01 19:58:52.890906,-12.983611,-38.437761,0101000020E61000006D3B6D8D083843C0C2F869DC9BF729C0
18749725,1419,130105983,Entire home/apt,,Salvador,SALVADOR,ITAPOA,1,0.0,4,2.0,,62.0,,Salvador - BA Lindo Apartamento Vista Mar,Apartment,2017-07-01 19:58:50.707662,-12.958938,-38.40424,0101000020E610000016DEE522BE3343C086C8E9EBF9EA29C0
8069513,1419,42622120,Entire home/apt,,Salvador,SALVADOR,ITAPOA,13,4.5,4,1.0,,62.0,,Diferenciado! Frente Total Mar!,Apartment,2017-07-01 19:58:50.702178,-12.942317,-38.333329,0101000020E610000079E75086AA2A43C0FEEDB25F77E229C0
14450592,1419,21030776,Entire home/apt,,Salvador,SALVADOR,ITAPOA,2,0.0,5,3.0,,46.0,,"Nice apartment,close to the beach",Apartment,2017-07-01 19:58:50.686247,-12.944135,-38.340191,0101000020E61000005FB2F1608B2B43C09604A8A965E329C0
4927619,1419,15891378,Entire home/apt,,Salvador,ITAPARICA,ITAPARICA,0,0.0,6,2.0,,48.0,,Beautiful town house near the beach,House,2017-07-01 19:58:48.807633,-12.881549,-38.683791,0101000020E61000004A26A776865743C09CA4F9635AC329C0
11880912,1419,9218298,Entire home/apt,,Salvador,ITAPARICA,ITAPARICA,0,0.0,4,1.0,,62.0,,Loft lindo e novinho em Itaparica!,Loft,2017-07-01 19:58:48.805003,-12.885268,-38.682543,0101000020E61000008F8EAB915D5743C00264E8D841C529C0
1853262,1419,9669781,Entire home/apt,,Salvador,ITAPARICA,ITAPARICA,7,4.5,15,3.0,,49.0,,"COR + MAR + ALEGRIA +
 ITAPARICA",Earth House,2017-07-01 19:58:48.802277,-12.895083,-38.678199,0101000020E610000007978E39CF5643C04069A85148CA29C0
17357431,1419,106189052,Entire home/apt,,Salvador,ITAPARICA,ITAPARICA,0,0.0,8,4.0,,53.0,,Beach house in Ponta de Areia,House,2017-07-01 19:58:48.800117,-12.897544,-38.661731,0101000020E6100000ECDFF599B35443C02A711DE38ACB29C0
11028805,1419,57232042,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,16,7.0,,52.0,,Aunt's House - Suítes e Lofts,House,2017-07-01 19:58:48.024131,-12.879688,-38.28928,0101000020E610000085B18520072543C0075E2D7766C229C0
9156874,1419,28636411,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,3,1.0,,43.0,,Quarto e sala mobiliado em vilage residencial,Apartment,2017-07-01 19:58:48.012765,-12.878892,-38.291134,0101000020E6100000786000E1432543C09C6ED921FEC129C0
10472220,1419,53826456,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,4,2.0,,46.0,,Apartamento 2 quartos mobiliado,Apartment,2017-07-01 19:58:48.005599,-12.869018,-38.322554,0101000020E6100000D4981073492943C04A4563EDEFBC29C0
14300711,1419,87359595,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,4,2.0,,52.0,,Casa familiar,Apartment,2017-07-01 19:58:47.025839,-12.888139,-38.327389,0101000020E6100000FA08FCE1E72943C0B39AAE27BAC629C0
3125247,1419,15643439,Entire home/apt,,Salvador,CAMACARI,ABRANTES,0,0.0,4,2.0,,53.0,,"Apartamento em Salvador,Aeroporto",Apartment,2017-07-01 19:58:47.023279,-12.849992,-38.285226,0101000020E610000005FC1A49822443C028B9C32632B329C0
17384150,1419,109309314,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,4,2.0,,46.0,,Praia  de Buraquinho,Apartment,2017-07-01 19:58:47.020175,-12.876292,-38.283926,0101000020E6100000F73DEAAF572443C02C7E5358A9C029C0
16272745,1419,106422686,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,1,0.0,4,0.0,,62.0,,"Praia, tranquilidade e conforto!",Loft,2017-07-01 19:58:47.017722,-12.886602,-38.284996,0101000020E6100000D3BEB9BF7A2443C0EA2285B2F0C529C0
16238435,1419,99883753,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,2,1.0,,62.0,,Apartamento em Vilas do Atlântico,Apartment,2017-07-01 19:58:47.013825,-12.88667,-38.290503,0101000020E6100000E831CA332F2543C04BB0389CF9C529C0
15427762,1419,98254443,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,8,4.0,,49.0,,"Praia, Tranquilidade e lazer.",House,2017-07-01 19:58:47.010940,-12.901756,-38.315392,0101000020E6100000C4B5DAC35E2843C08DF161F6B2CD29C0
14238082,1419,86594695,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,4,2.0,,52.0,,Apartamento confortável e seguro,Apartment,2017-07-01 19:58:47.004566,-12.889317,-38.326954,0101000020E6100000F0A5F0A0D92943C0BD8DCD8E54C729C0
5818746,1419,29480183,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,4,1.0,,46.0,,Apartamento na praia de  Villas do Atlantico - Ba,Apartment,2017-07-01 19:58:47.001375,-12.89952,-38.297282,0101000020E610000041D829560D2643C02332ACE28DCC29C0
16138767,1419,46367078,Entire home/apt,,Salvador,CAMACARI,ABRANTES,0,0.0,4,2.0,,48.0,,Duas suítes aconchegantes na Bahia,House,2017-07-01 19:58:46.999157,-12.848756,-38.272535,0101000020E6100000F701486DE22243C04B917C2590B229C0
5523633,1419,28636411,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,3,0.0,,56.0,,Kitnete mobiliada perto da praia de villas,Apartment,2017-07-01 19:58:46.984432,-12.879391,-38.291854,0101000020E6100000789ACC785B2543C021CB82893FC229C0
16946779,1419,75383978,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,2,0.0,6,0.0,,62.0,,Brisa e opções diversas de diversão compassiva,Apartment,2017-07-01 19:58:46.979824,-12.895953,-38.299748,0101000020E61000004D8578245E2643C09581035ABACA29C0
18854095,1419,131333588,Entire home/apt,,Salvador,LAURO DE FREITAS,LAURO DE FREITAS,0,0.0,7,4.0,,56.0,,Village aconchegante,House,2017-07-01 19:58:46.970177,-12.878901,-38.292619,0101000020E61000001898158A742543C0E9D7D64FFFC129C0
11985015,1419,64055957,Entire home/apt,,Salvador,SALVADOR,AMARALINA,0,0.0,3,1.0,,62.0,,Apartamento em Amaralina - 1 quarto,Loft,2017-07-01 19:58:41.891336,-13.013124,-38.475429,0101000020E6100000F54883DBDA3C43C0DD955D30B8062AC0
13567613,1419,548285,Entire home/apt,,Salvador,SALVADOR,BROTAS,2,0.0,4,2.0,,53.0,,Apartamento na terra da magia,Apartment,2017-07-01 19:58:41.888365,-12.990631,-38.492195,0101000020E61000009B20EA3E003F43C0BCCE86FC33FB29C0
4266147,1419,22145977,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,2.0,,56.0,,Ótimo Village Praia do Flamengo!,House,2017-07-01 19:58:41.885476,-12.923696,-38.314526,0101000020E6100000F0DE5163422843C05CE49EAEEED829C0
6399524,1419,23575382,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,1.0,,55.0,,Apartamento 1/4 vista mar,Apartment,2017-07-01 19:58:41.882683,-13.011006,-38.506231,0101000020E6100000569C6A2DCC4043C09B1E1494A2052AC0
3975467,1419,7589690,Entire home/apt,,Salvador,SALVADOR,VITORIA,18,4.5,6,3.0,,55.0,,"Spacious 3 Bedroom Apartment, Barra",Apartment,2017-07-01 19:58:41.879962,-13.008861,-38.52737,0101000020E61000001D7233DC804343C0726BD26D89042AC0
15744306,1419,44063265,Entire home/apt,,Salvador,SALVADOR,VITORIA,0,0.0,4,2.0,,62.0,,"Beautiful, airy, and modern apartment.",Apartment,2017-07-01 19:58:41.877363,-13.007589,-38.525605,0101000020E61000009ACE4E06474343C0629E95B4E2032AC0
2600371,1419,1698677,Entire home/apt,,Salvador,SALVADOR,ITAPOA,1,0.0,4,2.0,,45.0,,Cozy Studio 300 m from the beach,House,2017-07-01 19:58:41.874309,-12.968505,-38.41435,0101000020E61000007E8CB96B093543C064062AE3DFEF29C0
2933980,1419,14980498,Entire home/apt,,Salvador,SALVADOR,AMARALINA,9,5.0,4,1.0,,56.0,,Apartamento no Rio Vermelho,Apartment,2017-07-01 19:58:41.871127,-13.014699,-38.484437,0101000020E610000076FC1708023E43C05C9198A086072AC0
11810671,1419,17709563,Entire home/apt,,Salvador,SALVADOR,VITORIA,5,5.0,4,1.0,,47.0,,Apartment201 Barra Salvador Brasil,Apartment,2017-07-01 19:58:41.863460,-13.00597,-38.53063,0101000020E6100000642310AFEB4343C0A583F57F0E032AC0
13697025,1419,79862883,Entire home/apt,,Salvador,SALVADOR,VITORIA,1,0.0,6,3.0,,42.0,,3 quartos - Vista Mar - Jardim Apipema / Ondina,Apartment,2017-07-01 19:58:41.854733,-13.005656,-38.516074,0101000020E610000070287CB60E4243C0670DDE57E5022AC0
16749300,1419,111117665,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,10,3.0,,55.0,,Sítio Vivendas do Sol Nascente,Cabin,2017-07-01 19:58:41.851662,-12.942675,-38.407187,0101000020E61000009D2D20B41E3443C07B832F4CA6E229C0
2949485,1419,15056620,Entire home/apt,,Salvador,SALVADOR,ITAPOA,0,0.0,4,1.0,,59.0,,Appartamento a 100 metri dal mare,Apartment,2017-07-01 19:58:39.860061,-12.951574,-38.376435,0101000020E6100000EE08A7052F3043C0A47213B534E729C0
2455922,1419,520255,Entire home/apt,,Salvador,SALVADOR,VITORIA,17,4.5,5,2.0,,56.0,,Great 02 bedrooms in Barra,Apartment,2017-07-01 19:58:39.856712,-13.004634,-38.530984,0101000020E61000008159A148F74343C03AE63C635F022AC0
179739,1419,466217,Entire home/apt,,Salvador,SALVADOR,VITORIA,6,5.0,2,1.0,,55.0,,"Charming one bdrm apartment, Barra!",Apartment,2017-07-01 19:58:39.847865,-13.00723,-38.523952,0101000020E61000003F56F0DB104343C0A4198BA6B3032AC0
